student_id,course_id,enrollment_type
STU0167,C003,CORE
STU0167,C004,CORE
STU0167,C005,CORE
STU0167,C006,CORE
STU0167,C007,CORE
STU0168,C001,CORE
STU0168,C002,CORE
STU0168,C003,CORE
STU0168,C004,CORE
STU0168,C005,CORE
STU0168,C006,CORE
STU0168,C007,CORE
STU0169,C001,CORE
STU0169,C002,CORE
STU0169,C003,CORE
STU0169,C004,CORE
STU0169,C005,CORE
STU0169,C006,CORE
STU0169,C007,CORE
STU0170,C001,CORE
STU0170,C002,CORE
STU0170,C003,CORE
STU0170,C004,CORE
STU0170,C005,CORE
STU0170,C006,CORE
STU0170,C007,CORE
STU0171,C001,CORE
STU0171,C002,CORE
STU0171,C003,CORE
STU0171,C004,CORE
STU0171,C005,CORE
STU0171,C006,CORE
STU0171,C007,CORE
STU0172,C001,CORE
STU0172,C002,CORE
STU0172,C003,CORE
STU0172,C004,CORE
STU0172,C005,CORE
STU0172,C006,CORE
STU0172,C007,CORE
STU0173,C001,CORE
STU0173,C002,CORE
STU0173,C003,CORE
STU0173,C004,CORE
STU0173,C005,CORE
STU0173,C006,CORE
STU0173,C007,CORE
STU0174,C001,CORE
STU0174,C002,CORE
STU0174,C003,CORE
STU0174,C004,CORE
STU0174,C005,CORE
STU0174,C006,CORE
STU0174,C007,CORE
STU0175,C001,CORE
STU0175,C002,CORE
STU0175,C003,CORE
STU0175,C004,CORE
STU0175,C005,CORE
STU0175,C006,CORE
STU0175,C007,CORE
STU0176,C001,CORE
STU0176,C002,CORE
STU0176,C003,CORE
STU0176,C004,CORE
STU0176,C005,CORE
STU0176,C006,CORE
STU0176,C007,CORE
STU0177,C001,CORE
STU0177,C002,CORE
STU0177,C003,CORE
STU0177,C004,CORE
STU0177,C005,CORE
STU0177,C006,CORE
STU0177,C007,CORE
STU0178,C001,CORE
STU0178,C002,CORE
STU0178,C003,CORE
STU0178,C004,CORE
STU0178,C005,CORE
STU0178,C006,CORE
STU0178,C007,CORE
STU0179,C001,CORE
STU0179,C002,CORE
STU0179,C003,CORE
STU0179,C004,CORE
STU0179,C005,CORE
STU0179,C006,CORE
STU0179,C007,CORE
STU0180,C001,CORE
STU0180,C002,CORE
STU0180,C003,CORE
STU0180,C004,CORE
STU0180,C005,CORE
STU0180,C006,CORE
STU0180,C007,CORE
STU0181,C001,CORE
STU0181,C002,CORE
STU0181,C003,CORE
STU0181,C004,CORE
STU0181,C005,CORE
STU0181,C006,CORE
STU0181,C007,CORE
STU0182,C001,CORE
STU0182,C002,CORE
STU0182,C003,CORE
STU0182,C004,CORE
STU0182,C005,CORE
STU0182,C006,CORE
STU0182,C007,CORE
STU0183,C001,CORE
STU0183,C002,CORE
STU0183,C003,CORE
STU0183,C004,CORE
STU0183,C005,CORE
STU0183,C006,CORE
STU0183,C007,CORE
STU0184,C001,CORE
STU0184,C002,CORE
STU0184,C003,CORE
STU0184,C004,CORE
STU0184,C005,CORE
STU0184,C006,CORE
STU0184,C007,CORE
STU0185,C001,CORE
STU0185,C002,CORE
STU0185,C003,CORE
STU0185,C004,CORE
STU0185,C005,CORE
STU0185,C006,CORE
STU0185,C007,CORE
STU0186,C001,CORE
STU0186,C002,CORE
STU0186,C003,CORE
STU0186,C004,CORE
STU0186,C005,CORE
STU0186,C006,CORE
STU0186,C007,CORE
STU0187,C001,CORE
STU0187,C002,CORE
STU0187,C003,CORE
STU0187,C004,CORE
STU0187,C005,CORE
STU0187,C006,CORE
STU0187,C007,CORE
STU0188,C001,CORE
STU0188,C002,CORE
STU0188,C003,CORE
STU0188,C004,CORE
STU0188,C005,CORE
STU0188,C006,CORE
STU0188,C007,CORE
STU0189,C001,CORE
STU0189,C002,CORE
STU0189,C003,CORE
STU0189,C004,CORE
STU0189,C005,CORE
STU0189,C006,CORE
STU0189,C007,CORE
STU0190,C001,CORE
STU0190,C002,CORE
STU0190,C003,CORE
STU0190,C004,CORE
STU0190,C005,CORE
STU0190,C006,CORE
STU0190,C007,CORE
STU0191,C001,CORE
STU0191,C002,CORE
STU0191,C003,CORE
STU0191,C004,CORE
STU0191,C005,CORE
STU0191,C006,CORE
STU0191,C007,CORE
STU0192,C001,CORE
STU0192,C002,CORE
STU0192,C003,CORE
STU0192,C004,CORE
STU0192,C005,CORE
STU0192,C006,CORE
STU0192,C007,CORE
STU0193,C001,CORE
STU0193,C002,CORE
STU0193,C003,CORE
STU0193,C004,CORE
STU0193,C005,CORE
STU0193,C006,CORE
STU0193,C007,CORE
STU0194,C001,CORE
STU0194,C002,CORE
STU0194,C003,CORE
STU0194,C004,CORE
STU0194,C005,CORE
STU0194,C006,CORE
STU0194,C007,CORE
STU0195,C001,CORE
STU0195,C002,CORE
STU0195,C003,CORE
STU0195,C004,CORE
STU0195,C005,CORE
STU0195,C006,CORE
STU0195,C007,CORE
STU0196,C001,CORE
STU0196,C002,CORE
STU0196,C003,CORE
STU0196,C004,CORE
STU0196,C005,CORE
STU0196,C006,CORE
STU0196,C007,CORE
STU0197,C001,CORE
STU0197,C002,CORE
STU0197,C003,CORE
STU0197,C004,CORE
STU0197,C005,CORE
STU0197,C006,CORE
STU0197,C007,CORE
STU0198,C001,CORE
STU0198,C002,CORE
STU0198,C003,CORE
STU0198,C004,CORE
STU0198,C005,CORE
STU0198,C006,CORE
STU0198,C007,CORE
STU0199,C001,CORE
STU0199,C002,CORE
STU0199,C003,CORE
STU0199,C004,CORE
STU0199,C005,CORE
STU0199,C006,CORE
STU0199,C007,CORE
STU0200,C001,CORE
STU0200,C002,CORE
STU0200,C003,CORE
STU0200,C004,CORE
STU0200,C005,CORE
STU0200,C006,CORE
STU0200,C007,CORE
STU0201,C001,CORE
STU0201,C002,CORE
STU0201,C003,CORE
STU0201,C004,CORE
STU0201,C005,CORE
STU0201,C006,CORE
STU0201,C007,CORE
STU0202,C001,CORE
STU0202,C002,CORE
STU0202,C003,CORE
STU0202,C004,CORE
STU0202,C005,CORE
STU0202,C006,CORE
STU0202,C007,CORE
STU0203,C001,CORE
STU0203,C002,CORE
STU0203,C003,CORE
STU0203,C004,CORE
STU0203,C005,CORE
STU0203,C006,CORE
STU0203,C007,CORE
STU0204,C001,CORE
STU0204,C002,CORE
STU0204,C003,CORE
STU0204,C004,CORE
STU0204,C005,CORE
STU0204,C006,CORE
STU0204,C007,CORE
STU0205,C001,CORE
STU0205,C002,CORE
STU0205,C003,CORE
STU0205,C004,CORE
STU0205,C005,CORE
STU0205,C006,CORE
STU0205,C007,CORE
STU0206,C001,CORE
STU0206,C002,CORE
STU0206,C003,CORE
STU0206,C004,CORE
STU0206,C005,CORE
STU0206,C006,CORE
STU0206,C007,CORE
STU0207,C001,CORE
STU0207,C002,CORE
STU0207,C003,CORE
STU0207,C004,CORE
STU0207,C005,CORE
STU0207,C006,CORE
STU0207,C007,CORE
STU0208,C001,CORE
STU0208,C002,CORE
STU0208,C003,CORE
STU0208,C004,CORE
STU0208,C005,CORE
STU0208,C006,CORE
STU0208,C007,CORE
STU0209,C001,CORE
STU0209,C002,CORE
STU0209,C003,CORE
STU0209,C004,CORE
STU0209,C005,CORE
STU0209,C006,CORE
STU0209,C007,CORE
STU0210,C001,CORE
STU0210,C002,CORE
STU0210,C003,CORE
STU0210,C004,CORE
STU0210,C005,CORE
STU0210,C006,CORE
STU0210,C007,CORE
STU0211,C001,CORE
STU0211,C002,CORE
STU0211,C003,CORE
STU0211,C004,CORE
STU0211,C005,CORE
STU0211,C006,CORE
STU0211,C007,CORE
STU0212,C001,CORE
STU0212,C002,CORE
STU0212,C003,CORE
STU0212,C004,CORE
STU0212,C005,CORE
STU0212,C006,CORE
STU0212,C007,CORE
STU0213,C001,CORE
STU0213,C002,CORE
STU0213,C003,CORE
STU0213,C004,CORE
STU0213,C005,CORE
STU0213,C006,CORE
STU0213,C007,CORE
STU0214,C001,CORE
STU0214,C002,CORE
STU0214,C003,CORE
STU0214,C004,CORE
STU0214,C005,CORE
STU0214,C006,CORE
STU0214,C007,CORE
STU0215,C001,CORE
STU0215,C002,CORE
STU0215,C003,CORE
STU0215,C004,CORE
STU0215,C005,CORE
STU0215,C006,CORE
STU0215,C007,CORE
STU0216,C001,CORE
STU0216,C002,CORE
STU0216,C003,CORE
STU0216,C004,CORE
STU0216,C005,CORE
STU0216,C006,CORE
STU0216,C007,CORE
STU0217,C001,CORE
STU0217,C002,CORE
STU0217,C003,CORE
STU0217,C004,CORE
STU0217,C005,CORE
STU0217,C006,CORE
STU0217,C007,CORE
STU0218,C001,CORE
STU0218,C002,CORE
STU0218,C003,CORE
STU0218,C004,CORE
STU0218,C005,CORE
STU0218,C006,CORE
STU0218,C007,CORE
STU0219,C001,CORE
STU0219,C002,CORE
STU0219,C003,CORE
STU0219,C004,CORE
STU0219,C005,CORE
STU0219,C006,CORE
STU0219,C007,CORE
STU0220,C001,CORE
STU0220,C002,CORE
STU0220,C003,CORE
STU0220,C004,CORE
STU0220,C005,CORE
STU0220,C006,CORE
STU0220,C007,CORE
STU0221,C001,CORE
STU0221,C002,CORE
STU0221,C003,CORE
STU0221,C004,CORE
STU0221,C005,CORE
STU0221,C006,CORE
STU0221,C007,CORE
STU0222,C001,CORE
STU0222,C002,CORE
STU0222,C003,CORE
STU0222,C004,CORE
STU0222,C005,CORE
STU0222,C006,CORE
STU0222,C007,CORE
STU0223,C001,CORE
STU0223,C002,CORE
STU0223,C003,CORE
STU0223,C004,CORE
STU0223,C005,CORE
STU0223,C006,CORE
STU0223,C007,CORE
STU0224,C001,CORE
STU0224,C002,CORE
STU0224,C003,CORE
STU0224,C004,CORE
STU0224,C005,CORE
STU0224,C006,CORE
STU0224,C007,CORE
STU0225,C001,CORE
STU0225,C002,CORE
STU0225,C003,CORE
STU0225,C004,CORE
STU0225,C005,CORE
STU0225,C006,CORE
STU0225,C007,CORE
STU0226,C001,CORE
STU0226,C002,CORE
STU0226,C003,CORE
STU0226,C004,CORE
STU0226,C005,CORE
STU0226,C006,CORE
STU0226,C007,CORE
STU0227,C001,CORE
STU0227,C002,CORE
STU0227,C003,CORE
STU0227,C004,CORE
STU0227,C005,CORE
STU0227,C006,CORE
STU0227,C007,CORE
STU0228,C001,CORE
STU0228,C002,CORE
STU0228,C003,CORE
STU0228,C004,CORE
STU0228,C005,CORE
STU0228,C006,CORE
STU0228,C007,CORE
STU0229,C001,CORE
STU0229,C002,CORE
STU0229,C003,CORE
STU0229,C004,CORE
STU0229,C005,CORE
STU0229,C006,CORE
STU0229,C007,CORE
STU0230,C001,CORE
STU0230,C002,CORE
STU0230,C003,CORE
STU0230,C004,CORE
STU0230,C005,CORE
STU0230,C006,CORE
STU0230,C007,CORE
STU0231,C001,CORE
STU0231,C002,CORE
STU0231,C003,CORE
STU0231,C004,CORE
STU0231,C005,CORE
STU0231,C006,CORE
STU0231,C007,CORE
STU0232,C001,CORE
STU0232,C002,CORE
STU0232,C003,CORE
STU0232,C004,CORE
STU0232,C005,CORE
STU0232,C006,CORE
STU0232,C007,CORE
STU0233,C001,CORE
STU0233,C002,CORE
STU0233,C003,CORE
STU0233,C004,CORE
STU0233,C005,CORE
STU0233,C006,CORE
STU0233,C007,CORE
STU0234,C001,CORE
STU0234,C002,CORE
STU0234,C003,CORE
STU0234,C004,CORE
STU0234,C005,CORE
STU0234,C006,CORE
STU0234,C007,CORE
STU0235,C001,CORE
STU0235,C002,CORE
STU0235,C003,CORE
STU0235,C004,CORE
STU0235,C005,CORE
STU0235,C006,CORE
STU0235,C007,CORE
STU0236,C001,CORE
STU0236,C002,CORE
STU0236,C003,CORE
STU0236,C004,CORE
STU0236,C005,CORE
STU0236,C006,CORE
STU0236,C007,CORE
STU0237,C001,CORE
STU0237,C002,CORE
STU0237,C003,CORE
STU0237,C004,CORE
STU0237,C005,CORE
STU0237,C006,CORE
STU0237,C007,CORE
STU0238,C001,CORE
STU0238,C002,CORE
STU0238,C003,CORE
STU0238,C004,CORE
STU0238,C005,CORE
STU0238,C006,CORE
STU0238,C007,CORE
STU0239,C001,CORE
STU0239,C002,CORE
STU0239,C003,CORE
STU0239,C004,CORE
STU0239,C005,CORE
STU0239,C006,CORE
STU0239,C007,CORE
STU0240,C001,CORE
STU0240,C002,CORE
STU0240,C003,CORE
STU0240,C004,CORE
STU0240,C005,CORE
STU0240,C006,CORE
STU0240,C007,CORE
STU0241,C001,CORE
STU0241,C002,CORE
STU0241,C003,CORE
STU0241,C004,CORE
STU0241,C005,CORE
STU0241,C006,CORE
STU0241,C007,CORE
STU0242,C001,CORE
STU0242,C002,CORE
STU0242,C003,CORE
STU0242,C004,CORE
STU0242,C005,CORE
STU0242,C006,CORE
STU0242,C007,CORE
STU0243,C001,CORE
STU0243,C002,CORE
STU0243,C003,CORE
STU0243,C004,CORE
STU0243,C005,CORE
STU0243,C006,CORE
STU0243,C007,CORE
STU0244,C001,CORE
STU0244,C002,CORE
STU0244,C003,CORE
STU0244,C004,CORE
STU0244,C005,CORE
STU0244,C006,CORE
STU0244,C007,CORE
STU0245,C001,CORE
STU0245,C002,CORE
STU0245,C003,CORE
STU0245,C004,CORE
STU0245,C005,CORE
STU0245,C006,CORE
STU0245,C007,CORE
STU0246,C001,CORE
STU0246,C002,CORE
STU0246,C003,CORE
STU0246,C004,CORE
STU0246,C005,CORE
STU0246,C006,CORE
STU0246,C007,CORE
STU0247,C001,CORE
STU0247,C002,CORE
STU0247,C003,CORE
STU0247,C004,CORE
STU0247,C005,CORE
STU0247,C006,CORE
STU0247,C007,CORE
STU0248,C001,CORE
STU0248,C002,CORE
STU0248,C003,CORE
STU0248,C004,CORE
STU0248,C005,CORE
STU0248,C006,CORE
STU0248,C007,CORE
STU0249,C001,CORE
STU0249,C002,CORE
STU0249,C003,CORE
STU0249,C004,CORE
STU0249,C005,CORE
STU0249,C006,CORE
STU0249,C007,CORE
STU0250,C001,CORE
STU0250,C002,CORE
STU0250,C003,CORE
STU0250,C004,CORE
STU0250,C005,CORE
STU0250,C006,CORE
STU0250,C007,CORE
STU0251,C008,CORE
STU0251,C009,CORE
STU0251,C010,CORE
STU0251,C011,CORE
STU0251,C012,CORE
STU0251,C013,CORE
STU0252,C008,CORE
STU0252,C009,CORE
STU0252,C010,CORE
STU0252,C011,CORE
STU0252,C012,CORE
STU0252,C013,CORE
STU0253,C008,CORE
STU0253,C009,CORE
STU0253,C010,CORE
STU0253,C011,CORE
STU0253,C012,CORE
STU0253,C013,CORE
STU0254,C008,CORE
STU0254,C009,CORE
STU0254,C010,CORE
STU0254,C011,CORE
STU0254,C012,CORE
STU0254,C013,CORE
STU0255,C008,CORE
STU0255,C009,CORE
STU0255,C010,CORE
STU0255,C011,CORE
STU0255,C012,CORE
STU0255,C013,CORE
STU0256,C008,CORE
STU0256,C009,CORE
STU0256,C010,CORE
STU0256,C011,CORE
STU0256,C012,CORE
STU0256,C013,CORE
STU0257,C008,CORE
STU0257,C009,CORE
STU0257,C010,CORE
STU0257,C011,CORE
STU0257,C012,CORE
STU0257,C013,CORE
STU0258,C008,CORE
STU0258,C009,CORE
STU0258,C010,CORE
STU0258,C011,CORE
STU0258,C012,CORE
STU0258,C013,CORE
STU0259,C008,CORE
STU0259,C009,CORE
STU0259,C010,CORE
STU0259,C011,CORE
STU0259,C012,CORE
STU0259,C013,CORE
STU0260,C008,CORE
STU0260,C009,CORE
STU0260,C010,CORE
STU0260,C011,CORE
STU0260,C012,CORE
STU0260,C013,CORE
STU0261,C008,CORE
STU0261,C009,CORE
STU0261,C010,CORE
STU0261,C011,CORE
STU0261,C012,CORE
STU0261,C013,CORE
STU0262,C008,CORE
STU0262,C009,CORE
STU0262,C010,CORE
STU0262,C011,CORE
STU0262,C012,CORE
STU0262,C013,CORE
STU0263,C008,CORE
STU0263,C009,CORE
STU0263,C010,CORE
STU0263,C011,CORE
STU0263,C012,CORE
STU0263,C013,CORE
STU0264,C008,CORE
STU0264,C009,CORE
STU0264,C010,CORE
STU0264,C011,CORE
STU0264,C012,CORE
STU0264,C013,CORE
STU0265,C008,CORE
STU0265,C009,CORE
STU0265,C010,CORE
STU0265,C011,CORE
STU0265,C012,CORE
STU0265,C013,CORE
STU0266,C008,CORE
STU0266,C009,CORE
STU0266,C010,CORE
STU0266,C011,CORE
STU0266,C012,CORE
STU0266,C013,CORE
STU0267,C008,CORE
STU0267,C009,CORE
STU0267,C010,CORE
STU0267,C011,CORE
STU0267,C012,CORE
STU0267,C013,CORE
STU0268,C008,CORE
STU0268,C009,CORE
STU0268,C010,CORE
STU0268,C011,CORE
STU0268,C012,CORE
STU0268,C013,CORE
STU0269,C008,CORE
STU0269,C009,CORE
STU0269,C010,CORE
STU0269,C011,CORE
STU0269,C012,CORE
STU0269,C013,CORE
STU0270,C008,CORE
STU0270,C009,CORE
STU0270,C010,CORE
STU0270,C011,CORE
STU0270,C012,CORE
STU0270,C013,CORE
STU0271,C008,CORE
STU0271,C009,CORE
STU0271,C010,CORE
STU0271,C011,CORE
STU0271,C012,CORE
STU0271,C013,CORE
STU0272,C008,CORE
STU0272,C009,CORE
STU0272,C010,CORE
STU0272,C011,CORE
STU0272,C012,CORE
STU0272,C013,CORE
STU0273,C008,CORE
STU0273,C009,CORE
STU0273,C010,CORE
STU0273,C011,CORE
STU0273,C012,CORE
STU0273,C013,CORE
STU0274,C008,CORE
STU0274,C009,CORE
STU0274,C010,CORE
STU0274,C011,CORE
STU0274,C012,CORE
STU0274,C013,CORE
STU0275,C008,CORE
STU0275,C009,CORE
STU0275,C010,CORE
STU0275,C011,CORE
STU0275,C012,CORE
STU0275,C013,CORE
STU0276,C008,CORE
STU0276,C009,CORE
STU0276,C010,CORE
STU0276,C011,CORE
STU0276,C012,CORE
STU0276,C013,CORE
STU0277,C008,CORE
STU0277,C009,CORE
STU0277,C010,CORE
STU0277,C011,CORE
STU0277,C012,CORE
STU0277,C013,CORE
STU0278,C008,CORE
STU0278,C009,CORE
STU0278,C010,CORE
STU0278,C011,CORE
STU0278,C012,CORE
STU0278,C013,CORE
STU0279,C008,CORE
STU0279,C009,CORE
STU0279,C010,CORE
STU0279,C011,CORE
STU0279,C012,CORE
STU0279,C013,CORE
STU0280,C008,CORE
STU0280,C009,CORE
STU0280,C010,CORE
STU0280,C011,CORE
STU0280,C012,CORE
STU0280,C013,CORE
STU0281,C008,CORE
STU0281,C009,CORE
STU0281,C010,CORE
STU0281,C011,CORE
STU0281,C012,CORE
STU0281,C013,CORE
STU0282,C008,CORE
STU0282,C009,CORE
STU0282,C010,CORE
STU0282,C011,CORE
STU0282,C012,CORE
STU0282,C013,CORE
STU0283,C008,CORE
STU0283,C009,CORE
STU0283,C010,CORE
STU0283,C011,CORE
STU0283,C012,CORE
STU0283,C013,CORE
STU0284,C008,CORE
STU0284,C009,CORE
STU0284,C010,CORE
STU0284,C011,CORE
STU0284,C012,CORE
STU0284,C013,CORE
STU0285,C008,CORE
STU0285,C009,CORE
STU0285,C010,CORE
STU0285,C011,CORE
STU0285,C012,CORE
STU0285,C013,CORE
STU0286,C008,CORE
STU0286,C009,CORE
STU0286,C010,CORE
STU0286,C011,CORE
STU0286,C012,CORE
STU0286,C013,CORE
STU0287,C008,CORE
STU0287,C009,CORE
STU0287,C010,CORE
STU0287,C011,CORE
STU0287,C012,CORE
STU0287,C013,CORE
STU0288,C008,CORE
STU0288,C009,CORE
STU0288,C010,CORE
STU0288,C011,CORE
STU0288,C012,CORE
STU0288,C013,CORE
STU0289,C008,CORE
STU0289,C009,CORE
STU0289,C010,CORE
STU0289,C011,CORE
STU0289,C012,CORE
STU0289,C013,CORE
STU0290,C008,CORE
STU0290,C009,CORE
STU0290,C010,CORE
STU0290,C011,CORE
STU0290,C012,CORE
STU0290,C013,CORE
STU0291,C008,CORE
STU0291,C009,CORE
STU0291,C010,CORE
STU0291,C011,CORE
STU0291,C012,CORE
STU0291,C013,CORE
STU0292,C008,CORE
STU0292,C009,CORE
STU0292,C010,CORE
STU0292,C011,CORE
STU0292,C012,CORE
STU0292,C013,CORE
STU0293,C008,CORE
STU0293,C009,CORE
STU0293,C010,CORE
STU0293,C011,CORE
STU0293,C012,CORE
STU0293,C013,CORE
STU0294,C008,CORE
STU0294,C009,CORE
STU0294,C010,CORE
STU0294,C011,CORE
STU0294,C012,CORE
STU0294,C013,CORE
STU0295,C008,CORE
STU0295,C009,CORE
STU0295,C010,CORE
STU0295,C011,CORE
STU0295,C012,CORE
STU0295,C013,CORE
STU0296,C008,CORE
STU0296,C009,CORE
STU0296,C010,CORE
STU0296,C011,CORE
STU0296,C012,CORE
STU0296,C013,CORE
STU0297,C008,CORE
STU0297,C009,CORE
STU0297,C010,CORE
STU0297,C011,CORE
STU0297,C012,CORE
STU0297,C013,CORE
STU0298,C008,CORE
STU0298,C009,CORE
STU0298,C010,CORE
STU0298,C011,CORE
STU0298,C012,CORE
STU0298,C013,CORE
STU0299,C008,CORE
STU0299,C009,CORE
STU0299,C010,CORE
STU0299,C011,CORE
STU0299,C012,CORE
STU0299,C013,CORE
STU0300,C008,CORE
STU0300,C009,CORE
STU0300,C010,CORE
STU0300,C011,CORE
STU0300,C012,CORE
STU0300,C013,CORE
STU0301,C008,CORE
STU0301,C009,CORE
STU0301,C010,CORE
STU0301,C011,CORE
STU0301,C012,CORE
STU0301,C013,CORE
STU0302,C008,CORE
STU0302,C009,CORE
STU0302,C010,CORE
STU0302,C011,CORE
STU0302,C012,CORE
STU0302,C013,CORE
STU0303,C008,CORE
STU0303,C009,CORE
STU0303,C010,CORE
STU0303,C011,CORE
STU0303,C012,CORE
STU0303,C013,CORE
STU0304,C008,CORE
STU0304,C009,CORE
STU0304,C010,CORE
STU0304,C011,CORE
STU0304,C012,CORE
STU0304,C013,CORE
STU0305,C008,CORE
STU0305,C009,CORE
STU0305,C010,CORE
STU0305,C011,CORE
STU0305,C012,CORE
STU0305,C013,CORE
STU0306,C008,CORE
STU0306,C009,CORE
STU0306,C010,CORE
STU0306,C011,CORE
STU0306,C012,CORE
STU0306,C013,CORE
STU0307,C008,CORE
STU0307,C009,CORE
STU0307,C010,CORE
STU0307,C011,CORE
STU0307,C012,CORE
STU0307,C013,CORE
STU0308,C008,CORE
STU0308,C009,CORE
STU0308,C010,CORE
STU0308,C011,CORE
STU0308,C012,CORE
STU0308,C013,CORE
STU0309,C008,CORE
STU0309,C009,CORE
STU0309,C010,CORE
STU0309,C011,CORE
STU0309,C012,CORE
STU0309,C013,CORE
STU0310,C008,CORE
STU0310,C009,CORE
STU0310,C010,CORE
STU0310,C011,CORE
STU0310,C012,CORE
STU0310,C013,CORE
STU0311,C008,CORE
STU0311,C009,CORE
STU0311,C010,CORE
STU0311,C011,CORE
STU0311,C012,CORE
STU0311,C013,CORE
STU0312,C008,CORE
STU0312,C009,CORE
STU0312,C010,CORE
STU0312,C011,CORE
STU0312,C012,CORE
STU0312,C013,CORE
STU0313,C008,CORE
STU0313,C009,CORE
STU0313,C010,CORE
STU0313,C011,CORE
STU0313,C012,CORE
STU0313,C013,CORE
STU0314,C008,CORE
STU0314,C009,CORE
STU0314,C010,CORE
STU0314,C011,CORE
STU0314,C012,CORE
STU0314,C013,CORE
STU0315,C008,CORE
STU0315,C009,CORE
STU0315,C010,CORE
STU0315,C011,CORE
STU0315,C012,CORE
STU0315,C013,CORE
STU0316,C008,CORE
STU0316,C009,CORE
STU0316,C021,CORE
STU0316,C022,CORE
STU0316,C023,CORE
STU0316,C024,CORE
STU0317,C008,CORE
STU0317,C009,CORE
STU0317,C021,CORE
STU0317,C022,CORE
STU0317,C023,CORE
STU0317,C024,CORE
STU0318,C008,CORE
STU0318,C009,CORE
STU0318,C021,CORE
STU0318,C022,CORE
STU0318,C023,CORE
STU0318,C024,CORE
STU0319,C008,CORE
STU0319,C009,CORE
STU0319,C021,CORE
STU0319,C022,CORE
STU0319,C023,CORE
STU0319,C024,CORE
STU0320,C008,CORE
STU0320,C009,CORE
STU0320,C021,CORE
STU0320,C022,CORE
STU0320,C023,CORE
STU0320,C024,CORE
STU0321,C008,CORE
STU0321,C009,CORE
STU0321,C021,CORE
STU0321,C022,CORE
STU0321,C023,CORE
STU0321,C024,CORE
STU0322,C008,CORE
STU0322,C009,CORE
STU0322,C021,CORE
STU0322,C022,CORE
STU0322,C023,CORE
STU0322,C024,CORE
STU0323,C008,CORE
STU0323,C009,CORE
STU0323,C021,CORE
STU0323,C022,CORE
STU0323,C023,CORE
STU0323,C024,CORE
STU0324,C008,CORE
STU0324,C009,CORE
STU0324,C021,CORE
STU0324,C022,CORE
STU0324,C023,CORE
STU0324,C024,CORE
STU0325,C008,CORE
STU0325,C009,CORE
STU0325,C021,CORE
STU0325,C022,CORE
STU0325,C023,CORE
STU0325,C024,CORE
STU0326,C008,CORE
STU0326,C009,CORE
STU0326,C021,CORE
STU0326,C022,CORE
STU0326,C023,CORE
STU0326,C024,CORE
STU0327,C008,CORE
STU0327,C009,CORE
STU0327,C021,CORE
STU0327,C022,CORE
STU0327,C023,CORE
STU0327,C024,CORE
STU0328,C008,CORE
STU0328,C009,CORE
STU0328,C021,CORE
STU0328,C022,CORE
STU0328,C023,CORE
STU0328,C024,CORE
STU0329,C008,CORE
STU0329,C009,CORE
STU0329,C021,CORE
STU0329,C022,CORE
STU0329,C023,CORE
STU0329,C024,CORE
STU0330,C008,CORE
STU0330,C009,CORE
STU0330,C021,CORE
STU0330,C022,CORE
STU0330,C023,CORE
STU0330,C024,CORE
STU0331,C008,CORE
STU0331,C009,CORE
STU0331,C021,CORE
STU0331,C022,CORE
STU0331,C023,CORE
STU0331,C024,CORE
STU0332,C008,CORE
STU0332,C009,CORE
STU0332,C021,CORE
STU0332,C022,CORE
STU0332,C023,CORE
STU0332,C024,CORE
STU0333,C008,CORE
STU0333,C009,CORE
STU0333,C021,CORE
STU0333,C022,CORE
STU0333,C023,CORE
STU0333,C024,CORE
STU0334,C008,CORE
STU0334,C009,CORE
STU0334,C021,CORE
STU0334,C022,CORE
STU0334,C023,CORE
STU0334,C024,CORE
STU0335,C008,CORE
STU0335,C009,CORE
STU0335,C021,CORE
STU0335,C022,CORE
STU0335,C023,CORE
STU0335,C024,CORE
STU0336,C008,CORE
STU0336,C009,CORE
STU0336,C021,CORE
STU0336,C022,CORE
STU0336,C023,CORE
STU0336,C024,CORE
STU0337,C008,CORE
STU0337,C009,CORE
STU0337,C021,CORE
STU0337,C022,CORE
STU0337,C023,CORE
STU0337,C024,CORE
STU0338,C008,CORE
STU0338,C009,CORE
STU0338,C021,CORE
STU0338,C022,CORE
STU0338,C023,CORE
STU0338,C024,CORE
STU0339,C008,CORE
STU0339,C009,CORE
STU0339,C021,CORE
STU0339,C022,CORE
STU0339,C023,CORE
STU0339,C024,CORE
STU0340,C008,CORE
STU0340,C009,CORE
STU0340,C021,CORE
STU0340,C022,CORE
STU0340,C023,CORE
STU0340,C024,CORE
STU0341,C008,CORE
STU0341,C009,CORE
STU0341,C021,CORE
STU0341,C022,CORE
STU0341,C023,CORE
STU0341,C024,CORE
STU0342,C008,CORE
STU0342,C009,CORE
STU0342,C021,CORE
STU0342,C022,CORE
STU0342,C023,CORE
STU0342,C024,CORE
STU0343,C008,CORE
STU0343,C009,CORE
STU0343,C021,CORE
STU0343,C022,CORE
STU0343,C023,CORE
STU0343,C024,CORE
STU0344,C008,CORE
STU0344,C009,CORE
STU0344,C021,CORE
STU0344,C022,CORE
STU0344,C023,CORE
STU0344,C024,CORE
STU0345,C008,CORE
STU0345,C009,CORE
STU0345,C021,CORE
STU0345,C022,CORE
STU0345,C023,CORE
STU0345,C024,CORE
STU0346,C008,CORE
STU0346,C009,CORE
STU0346,C021,CORE
STU0346,C022,CORE
STU0346,C023,CORE
STU0346,C024,CORE
STU0347,C008,CORE
STU0347,C009,CORE
STU0347,C021,CORE
