faculty_id,slot_id,available,preference_score
F030,THU_1600,True,3
F030,FRI_0900,True,5
F030,FRI_1000,True,5
F030,FRI_1100,True,5
F030,FRI_1200,True,3
F030,FRI_1400,True,3
F030,FRI_1500,True,3
F030,FRI_1600,True,3
F031,MON_0900,True,3
F031,MON_1000,True,3
F031,MON_1100,True,3
F031,MON_1200,True,3
F031,MON_1400,True,5
F031,MON_1500,True,5
F031,MON_1600,False,0
F031,TUE_0900,False,0
F031,TUE_1000,False,0
F031,TUE_1100,False,0
F031,TUE_1200,False,0
F031,TUE_1400,False,0
F031,TUE_1500,False,0
F031,TUE_1600,False,0
F031,WED_0900,True,3
F031,WED_1000,True,3
F031,WED_1100,True,3
F031,WED_1200,True,3
F031,WED_1400,True,5
F031,WED_1500,True,5
F031,WED_1600,False,0
F031,THU_0900,False,0
F031,THU_1000,False,0
F031,THU_1100,False,0
F031,THU_1200,False,0
F031,THU_1400,False,0
F031,THU_1500,False,0
F031,THU_1600,False,0
F031,FRI_0900,True,3
F031,FRI_1000,True,3
F031,FRI_1100,True,3
F031,FRI_1200,True,3
F031,FRI_1400,True,5
F031,FRI_1500,True,5
F031,FRI_1600,False,0
F032,MON_0900,True,4
F032,MON_1000,True,3
F032,MON_1100,True,3
F032,MON_1200,True,4
F032,MON_1400,True,3
F032,MON_1500,True,4
F032,MON_1600,True,5
F032,TUE_0900,False,0
F032,TUE_1000,True,4
F032,TUE_1100,False,0
F032,TUE_1200,True,3
F032,TUE_1400,False,0
F032,TUE_1500,True,5
F032,TUE_1600,True,3
F032,WED_0900,True,5
F032,WED_1000,True,5
F032,WED_1100,True,3
F032,WED_1200,True,4
F032,WED_1400,True,3
F032,WED_1500,True,3
F032,WED_1600,True,3
F032,THU_0900,True,4
F032,THU_1000,True,5
F032,THU_1100,True,3
F032,THU_1200,True,3
F032,THU_1400,True,4
F032,THU_1500,True,5
F032,THU_1600,True,4
F032,FRI_0900,True,5
F032,FRI_1000,True,4
F032,FRI_1100,False,0
F032,FRI_1200,True,4
F032,FRI_1400,True,4
F032,FRI_1500,True,4
F032,FRI_1600,True,3
F033,MON_0900,True,5
F033,MON_1000,True,5
F033,MON_1100,True,5
F033,MON_1200,True,3
F033,MON_1400,True,3
F033,MON_1500,True,3
F033,MON_1600,True,3
F033,TUE_0900,True,5
F033,TUE_1000,True,5
F033,TUE_1100,True,5
F033,TUE_1200,True,3
F033,TUE_1400,True,3
F033,TUE_1500,True,3
F033,TUE_1600,True,3
F033,WED_0900,True,5
F033,WED_1000,True,5
F033,WED_1100,True,5
F033,WED_1200,True,3
F033,WED_1400,True,3
F033,WED_1500,True,3
F033,WED_1600,True,3
F033,THU_0900,True,5
F033,THU_1000,True,5
F033,THU_1100,True,5
F033,THU_1200,True,3
F033,THU_1400,True,3
F033,THU_1500,True,3
F033,THU_1600,False,0
F033,FRI_0900,False,0
F033,FRI_1000,True,5
F033,FRI_1100,True,5
F033,FRI_1200,True,3
F033,FRI_1400,True,3
F033,FRI_1500,True,3
F033,FRI_1600,True,3
F034,MON_0900,True,3
F034,MON_1000,True,3
F034,MON_1100,False,0
F034,MON_1200,True,3
F034,MON_1400,True,5
F034,MON_1500,True,5
F034,MON_1600,True,5
F034,TUE_0900,True,3
F034,TUE_1000,True,3
F034,TUE_1100,True,3
F034,TUE_1200,False,0
F034,TUE_1400,True,5
F034,TUE_1500,False,0
F034,TUE_1600,True,5
F034,WED_0900,True,3
F034,WED_1000,True,3
F034,WED_1100,False,0
F034,WED_1200,True,3
F034,WED_1400,True,5
F034,WED_1500,True,5
F034,WED_1600,True,5
F034,THU_0900,True,3
F034,THU_1000,False,0
F034,THU_1100,True,3
F034,THU_1200,True,3
F034,THU_1400,True,5
F034,THU_1500,True,5
F034,THU_1600,True,5
F034,FRI_0900,True,3
F034,FRI_1000,True,3
F034,FRI_1100,True,3
F034,FRI_1200,True,3
F034,FRI_1400,True,5
F034,FRI_1500,True,5
F034,FRI_1600,True,5
F035,MON_0900,True,5
F035,MON_1000,True,5
F035,MON_1100,True,3
F035,MON_1200,True,4
F035,MON_1400,True,3
F035,MON_1500,True,5
F035,MON_1600,True,4
F035,TUE_0900,True,5
F035,TUE_1000,True,5
F035,TUE_1100,True,3
F035,TUE_1200,True,3
F035,TUE_1400,True,5
F035,TUE_1500,True,4
F035,TUE_1600,True,3
F035,WED_0900,True,4
F035,WED_1000,True,5
F035,WED_1100,True,3
F035,WED_1200,True,4
F035,WED_1400,False,0
F035,WED_1500,True,3
F035,WED_1600,True,5
F035,THU_0900,True,3
F035,THU_1000,True,5
F035,THU_1100,True,4
F035,THU_1200,True,5
F035,THU_1400,True,5
F035,THU_1500,True,5
F035,THU_1600,True,5
F035,FRI_0900,True,4
F035,FRI_1000,False,0
F035,FRI_1100,True,3
F035,FRI_1200,True,5
F035,FRI_1400,True,4
F035,FRI_1500,True,4
F035,FRI_1600,False,0
F036,MON_0900,True,5
F036,MON_1000,True,5
F036,MON_1100,True,5
F036,MON_1200,True,3
F036,MON_1400,True,3
F036,MON_1500,True,3
F036,MON_1600,True,3
F036,TUE_0900,True,5
F036,TUE_1000,False,0
F036,TUE_1100,True,5
F036,TUE_1200,True,3
F036,TUE_1400,True,3
F036,TUE_1500,False,0
F036,TUE_1600,True,3
F036,WED_0900,True,5
F036,WED_1000,True,5
F036,WED_1100,True,5
F036,WED_1200,True,3
F036,WED_1400,True,3
F036,WED_1500,False,0
F036,WED_1600,True,3
F036,THU_0900,True,5
F036,THU_1000,True,5
F036,THU_1100,True,5
F036,THU_1200,True,3
F036,THU_1400,True,3
F036,THU_1500,True,3
F036,THU_1600,True,3
F036,FRI_0900,False,0
F036,FRI_1000,True,5
F036,FRI_1100,False,0
F036,FRI_1200,True,3
F036,FRI_1400,True,3
F036,FRI_1500,True,3
F036,FRI_1600,True,3
F037,MON_0900,True,3
F037,MON_1000,False,0
F037,MON_1100,True,3
F037,MON_1200,True,3
F037,MON_1400,True,5
F037,MON_1500,True,5
F037,MON_1600,True,5
F037,TUE_0900,True,3
F037,TUE_1000,True,3
F037,TUE_1100,True,3
F037,TUE_1200,True,3
F037,TUE_1400,False,0
F037,TUE_1500,True,5
F037,TUE_1600,True,5
F037,WED_0900,True,3
F037,WED_1000,False,0
F037,WED_1100,True,3
F037,WED_1200,True,3
F037,WED_1400,True,5
F037,WED_1500,True,5
F037,WED_1600,True,5
F037,THU_0900,True,3
F037,THU_1000,True,3
F037,THU_1100,True,3
F037,THU_1200,True,3
F037,THU_1400,True,5
F037,THU_1500,True,5
F037,THU_1600,True,5
F037,FRI_0900,True,3
F037,FRI_1000,True,3
F037,FRI_1100,True,3
F037,FRI_1200,True,3
F037,FRI_1400,True,5
F037,FRI_1500,True,5
F037,FRI_1600,True,5
F038,MON_0900,True,4
F038,MON_1000,True,4
F038,MON_1100,True,4
F038,MON_1200,True,5
F038,MON_1400,True,5
F038,MON_1500,True,4
F038,MON_1600,True,4
F038,TUE_0900,True,5
F038,TUE_1000,True,5
F038,TUE_1100,True,5
F038,TUE_1200,False,0
F038,TUE_1400,True,5
F038,TUE_1500,True,4
F038,TUE_1600,True,3
F038,WED_0900,True,4
F038,WED_1000,True,3
F038,WED_1100,True,3
F038,WED_1200,True,3
F038,WED_1400,True,4
F038,WED_1500,False,0
F038,WED_1600,True,4
F038,THU_0900,True,5
F038,THU_1000,True,5
F038,THU_1100,True,3
F038,THU_1200,True,4
F038,THU_1400,True,5
F038,THU_1500,True,3
F038,THU_1600,True,3
F038,FRI_0900,True,4
F038,FRI_1000,True,5
F038,FRI_1100,False,0
F038,FRI_1200,True,5
F038,FRI_1400,True,4
F038,FRI_1500,True,4
F038,FRI_1600,True,3
F039,MON_0900,True,5
F039,MON_1000,True,5
F039,MON_1100,True,5
F039,MON_1200,True,3
F039,MON_1400,True,3
F039,MON_1500,True,3
F039,MON_1600,True,3
F039,TUE_0900,True,5
F039,TUE_1000,True,5
F039,TUE_1100,True,5
F039,TUE_1200,True,3
F039,TUE_1400,False,0
F039,TUE_1500,True,3
F039,TUE_1600,True,3
F039,WED_0900,True,5
F039,WED_1000,True,5
F039,WED_1100,True,5
F039,WED_1200,True,3
F039,WED_1400,True,3
F039,WED_1500,True,3
F039,WED_1600,True,3
F039,THU_0900,True,5
F039,THU_1000,True,5
F039,THU_1100,True,5
F039,THU_1200,True,3
F039,THU_1400,True,3
F039,THU_1500,True,3
F039,THU_1600,True,3
F039,FRI_0900,True,5
F039,FRI_1000,True,5
F039,FRI_1100,True,5
F039,FRI_1200,True,3
F039,FRI_1400,True,3
F039,FRI_1500,True,3
F039,FRI_1600,True,3
F040,MON_0900,True,3
F040,MON_1000,True,3
F040,MON_1100,True,3
F040,MON_1200,True,3
F040,MON_1400,True,5
F040,MON_1500,True,5
F040,MON_1600,True,5
F040,TUE_0900,True,3
F040,TUE_1000,True,3
F040,TUE_1100,False,0
F040,TUE_1200,True,3
F040,TUE_1400,True,5
F040,TUE_1500,True,5
F040,TUE_1600,True,5
F040,WED_0900,True,3
F040,WED_1000,True,3
F040,WED_1100,True,3
F040,WED_1200,True,3
F040,WED_1400,False,0
F040,WED_1500,True,5
F040,WED_1600,True,5
F040,THU_0900,True,3
F040,THU_1000,True,3
F040,THU_1100,True,3
F040,THU_1200,True,3
F040,THU_1400,True,5
F040,THU_1500,True,5
F040,THU_1600,True,5
F040,FRI_0900,True,3
F040,FRI_1000,True,3
F040,FRI_1100,True,3
F040,FRI_1200,True,3
F040,FRI_1400,True,5
F040,FRI_1500,True,5
F040,FRI_1600,True,5
