offering_id,course_id,section_id,session,slot_id,day,start_time,end_time,room_id,faculty_id
O0127,C058,S_ECE_4_A,2,FRI_1000,FRI,10:00,11:00,R010,F007
O0127,C058,S_ECE_4_A,3,WED_1000,WED,10:00,11:00,R010,F007
O0128,C059,S_ECE_4_A,1,THU_1600,THU,16:00,17:00,R010,F003
O0128,C059,S_ECE_4_A,2,WED_1400,WED,14:00,15:00,R010,F003
O0128,C059,S_ECE_4_A,3,FRI_0900,FRI,09:00,10:00,R001,F003
O0129,C060,S_ECE_4_A,1,THU_1100,THU,11:00,12:00,R002,F007
O0129,C060,S_ECE_4_A,2,MON_1000,MON,10:00,11:00,R007,F007
O0129,C060,S_ECE_4_A,3,FRI_1600,FRI,16:00,17:00,R009,F007
O0130,C061,S_ECE_4_A,1,FRI_1100,FRI,11:00,12:00,R010,F022
O0130,C061,S_ECE_4_A,2,WED_1200,WED,12:00,13:00,R003,F022
O0130,C061,S_ECE_4_A,3,MON_1100,MON,11:00,12:00,R004,F022
O0131,C064,S_ECE_4_A,1,THU_1400,THU,14:00,15:00,R002,F019
O0131,C064,S_ECE_4_A,2,WED_1500,WED,15:00,16:00,R002,F019
O0131,C064,S_ECE_4_A,3,TUE_1500,TUE,15:00,16:00,R001,F019
O0133,C058,S_AIML_4_A,1,THU_1000,THU,10:00,11:00,R011,F024
O0133,C058,S_AIML_4_A,2,FRI_1000,FRI,10:00,11:00,R003,F024
O0133,C058,S_AIML_4_A,3,WED_1000,WED,10:00,11:00,R004,F024
O0134,C059,S_AIML_4_A,1,THU_1600,THU,16:00,17:00,R003,F009
O0134,C059,S_AIML_4_A,2,WED_1400,WED,14:00,15:00,R003,F009
O0134,C059,S_AIML_4_A,3,FRI_0900,FRI,09:00,10:00,R003,F009
O0135,C060,S_AIML_4_A,1,THU_1100,THU,11:00,12:00,R003,F012
O0135,C060,S_AIML_4_A,2,MON_1000,MON,10:00,11:00,R003,F012
O0135,C060,S_AIML_4_A,3,FRI_1600,FRI,16:00,17:00,R008,F012
O0136,C061,S_AIML_4_A,1,FRI_1100,FRI,11:00,12:00,R006,F033
O0136,C061,S_AIML_4_A,2,WED_1200,WED,12:00,13:00,R010,F033
O0136,C061,S_AIML_4_A,3,MON_1100,MON,11:00,12:00,R003,F033
O0138,C062,S_AIML_4_A,1,WED_0900,WED,09:00,10:00,R004,F024
O0138,C062,S_AIML_4_A,2,TUE_0900,TUE,09:00,10:00,R004,F024
O0138,C062,S_AIML_4_A,3,MON_1600,MON,16:00,17:00,R003,F024
O0139,C058,S_AR_4_A,1,THU_1000,THU,10:00,11:00,R012,F030
O0139,C058,S_AR_4_A,2,FRI_1000,FRI,10:00,11:00,R005,F030
O0139,C058,S_AR_4_A,3,WED_1000,WED,10:00,11:00,R008,F030
O0140,C059,S_AR_4_A,1,THU_1600,THU,16:00,17:00,R005,F039
O0140,C059,S_AR_4_A,2,WED_1400,WED,14:00,15:00,R005,F039
O0140,C059,S_AR_4_A,3,FRI_0900,FRI,09:00,10:00,R005,F039
O0141,C060,S_AR_4_A,1,THU_1100,THU,11:00,12:00,R005,F036
O0141,C060,S_AR_4_A,2,MON_1000,MON,10:00,11:00,R005,F036
O0141,C060,S_AR_4_A,3,FRI_1600,FRI,16:00,17:00,R005,F036
O0142,C061,S_AR_4_A,1,FRI_1100,FRI,11:00,12:00,R005,F028
O0142,C061,S_AR_4_A,2,WED_1200,WED,12:00,13:00,R005,F028
O0142,C061,S_AR_4_A,3,MON_1100,MON,11:00,12:00,R005,F028
O0143,C065,S_AR_4_A,1,MON_0900,MON,09:00,10:00,R005,F037
O0143,C065,S_AR_4_A,2,FRI_1400,FRI,14:00,15:00,R005,F037
O0143,C065,S_AR_4_A,3,THU_0900,THU,09:00,10:00,R005,F037
