offering_id,course_id,section_id,session,slot_id,day,start_time,end_time,room_id,faculty_id
O0127,C058,S_ECE_4_A,2,TUE_1600,TUE,16:00,17:00,R002,F029
O0127,C058,S_ECE_4_A,3,MON_1600,MON,16:00,17:00,R002,F029
O0128,C059,S_ECE_4_A,1,THU_1100,THU,11:00,12:00,R002,F005
O0128,C059,S_ECE_4_A,2,TUE_1200,TUE,12:00,13:00,R002,F005
O0128,C059,S_ECE_4_A,3,FRI_1100,FRI,11:00,12:00,R002,F005
O0129,C060,S_ECE_4_A,1,MON_1500,MON,15:00,16:00,R002,F011
O0129,C060,S_ECE_4_A,2,THU_1500,THU,15:00,16:00,R002,F011
O0129,C060,S_ECE_4_A,3,WED_0900,WED,09:00,10:00,R002,F011
O0130,C061,S_ECE_4_A,1,MON_1400,MON,14:00,15:00,R001,F020
O0130,C061,S_ECE_4_A,2,TUE_1100,TUE,11:00,12:00,R001,F020
O0130,C061,S_ECE_4_A,3,FRI_1500,FRI,15:00,16:00,R001,F020
O0131,C064,S_ECE_4_A,1,THU_1600,THU,16:00,17:00,R001,F015
O0131,C064,S_ECE_4_A,2,FRI_1000,FRI,10:00,11:00,R003,F015
O0131,C064,S_ECE_4_A,3,MON_1100,MON,11:00,12:00,R002,F015
O0133,C058,S_AIML_4_A,1,WED_1200,WED,12:00,13:00,R005,F028
O0133,C058,S_AIML_4_A,2,TUE_1600,TUE,16:00,17:00,R005,F028
O0133,C058,S_AIML_4_A,3,MON_1600,MON,16:00,17:00,R005,F028
O0134,C059,S_AIML_4_A,1,THU_1100,THU,11:00,12:00,R005,F039
O0134,C059,S_AIML_4_A,2,TUE_1200,TUE,12:00,13:00,R005,F039
O0134,C059,S_AIML_4_A,3,FRI_1100,FRI,11:00,12:00,R005,F039
O0135,C060,S_AIML_4_A,1,MON_1500,MON,15:00,16:00,R005,F008
O0135,C060,S_AIML_4_A,2,THU_1500,THU,15:00,16:00,R005,F008
O0135,C060,S_AIML_4_A,3,WED_0900,WED,09:00,10:00,R005,F008
O0136,C061,S_AIML_4_A,1,MON_1400,MON,14:00,15:00,R005,F028
O0136,C061,S_AIML_4_A,2,TUE_1100,TUE,11:00,12:00,R005,F028
O0136,C061,S_AIML_4_A,3,FRI_1500,FRI,15:00,16:00,R005,F028
O0138,C062,S_AIML_4_A,1,FRI_1000,FRI,10:00,11:00,R005,F007
O0138,C062,S_AIML_4_A,2,THU_1600,THU,16:00,17:00,R005,F007
O0138,C062,S_AIML_4_A,3,WED_1100,WED,11:00,12:00,R005,F007
O0139,C058,S_AR_4_A,1,WED_1200,WED,12:00,13:00,R009,F033
O0139,C058,S_AR_4_A,2,TUE_1600,TUE,16:00,17:00,R009,F033
O0139,C058,S_AR_4_A,3,MON_1600,MON,16:00,17:00,R009,F033
O0140,C059,S_AR_4_A,1,THU_1100,THU,11:00,12:00,R009,F040
O0140,C059,S_AR_4_A,2,TUE_1200,TUE,12:00,13:00,R009,F040
O0140,C059,S_AR_4_A,3,FRI_1100,FRI,11:00,12:00,R009,F040
O0141,C060,S_AR_4_A,1,MON_1500,MON,15:00,16:00,R006,F010
O0141,C060,S_AR_4_A,2,THU_1500,THU,15:00,16:00,R009,F010
O0141,C060,S_AR_4_A,3,WED_0900,WED,09:00,10:00,R009,F010
O0142,C061,S_AR_4_A,1,MON_1400,MON,14:00,15:00,R009,F019
O0142,C061,S_AR_4_A,2,TUE_1100,TUE,11:00,12:00,R009,F019
O0142,C061,S_AR_4_A,3,FRI_1500,FRI,15:00,16:00,R009,F019
O0143,C065,S_AR_4_A,1,WED_1400,WED,14:00,15:00,R009,F034
O0143,C065,S_AR_4_A,2,THU_1600,THU,16:00,17:00,R009,F034
O0143,C065,S_AR_4_A,3,FRI_1400,FRI,14:00,15:00,R009,F034
